0,513.523876508
1,506.42139851
2,503.332789603
3,574.734060777
4,574.734060777
5,574.734060777
6,512.852295056
7,512.852295056
8,512.852295056
9,500.831589084
10,493.029628111
11,493.029628111
12,493.029628111
13,492.28517753
14,491.907570171
15,484.70509116
16,484.70509116
17,484.70509116
18,484.70509116
19,484.70509116
20,484.70509116
21,482.454989761
22,482.454989761
23,482.454989761
24,482.454989761
25,481.834408497
26,480.639371584
27,480.639371584
28,480.639371584
29,586.996639689
30,495.347168133
31,495.347168133
32,495.347168133
33,487.856842588
34,481.647439768
35,481.647439768
36,481.647439768
